sales_id,date,quantity_p1,quantity_p2,quantity_p3,quantity_p4,revenue_p1,revenue_p2,revenue_p3,revenue_p4
4466,"2022-09-23 00:00:00",3274,3767,945,366,10378.580,23882.780,5121.900,2609.580
4467,"2022-09-24 00:00:00",375,1920,3131,1419,1188.750,12172.800,16970.020,10117.470
4469,"2022-09-26 00:00:00",1831,3970,5558,1157,5804.270,25169.800,30124.360,8249.410
447,"2011-09-05 00:00:00",6646,2125,1835,1588,21067.820,13472.500,9945.700,11322.440
4470,"2022-09-27 00:00:00",7950,495,1195,908,25201.500,3138.300,6476.900,6474.040
4471,"2022-09-28 00:00:00",4113,643,417,285,13038.210,4076.620,2260.140,2032.050
4472,"2022-09-29 00:00:00",2485,2463,5605,1643,7877.450,15615.420,30379.100,11714.590
4473,"2022-09-30 00:00:00",1419,2435,4176,1294,4498.230,15437.900,22633.920,9226.220
4475,"2022-10-01 00:00:00",6788,1458,2175,717,21517.960,9243.720,11788.500,5112.210
4476,"2022-10-02 00:00:00",2575,2495,2213,258,8162.750,15818.300,11994.460,1839.540
4477,"2022-10-03 00:00:00",4551,445,5876,1105,14426.670,2821.300,31847.920,7878.650
4478,"2022-10-04 00:00:00",4161,2789,5226,1573,13190.370,17682.260,28324.920,11215.490
4479,"2022-10-05 00:00:00",2711,504,387,472,8593.870,3195.360,2097.540,3365.360
4480,"2022-10-06 00:00:00",1401,516,1742,671,4441.170,3271.440,9441.640,4784.230
4481,"2022-10-07 00:00:00",4244,920,5184,1907,13453.480,5832.800,28097.280,13596.910
4482,"2022-10-08 00:00:00",2750,775,5041,285,8717.500,4913.500,27322.220,2032.050
4483,"2022-10-09 00:00:00",1547,1531,3370,1929,4903.990,9706.540,18265.400,13753.770
4484,"2022-10-10 00:00:00",704,963,966,1166,2231.680,6105.420,5235.720,8313.580
4485,"2022-10-11 00:00:00",7516,410,3458,1605,23825.720,2599.400,18742.360,11443.650
4486,"2022-10-12 00:00:00",1204,1791,5205,1551,3816.680,11354.940,28211.100,11058.630
4488,"2022-10-14 00:00:00",2436,779,2402,1708,7722.120,4938.860,13018.840,12178.040
449,"2011-09-07 00:00:00",570,2724,2303,1659,1806.900,17270.160,12482.260,11828.670
4491,"2022-10-17 00:00:00",3306,3015,4383,521,10480.020,19115.100,23755.860,3714.730
4492,"2022-10-18 00:00:00",988,964,1463,1722,3131.960,6111.760,7929.460,12277.860
4493,"2022-10-19 00:00:00",873,3951,1240,1019,2767.410,25049.340,6720.800,7265.470
4494,"2022-10-20 00:00:00",1351,1175,4137,1024,4282.670,7449.500,22422.540,7301.120
4495,"2022-10-21 00:00:00",5935,3537,3782,1385,18813.950,22424.580,20498.440,9875.050
4496,"2022-10-22 00:00:00",3633,3888,5892,1478,11516.610,24649.920,31934.640,10538.140
4497,"2022-10-23 00:00:00",6742,1574,1558,873,21372.140,9979.160,8444.360,6224.490
4498,"2022-10-24 00:00:00",6353,3896,4084,726,20139.010,24700.640,22135.280,5176.380
4499,"2022-10-25 00:00:00",5682,3434,1260,251,18011.940,21771.560,6829.200,1789.630
45,"2010-07-28 00:00:00",7659,734,3981,1121,24279.030,4653.560,21577.020,7992.730
4500,"2022-10-26 00:00:00",3555,2370,3803,1616,11269.350,15025.800,20612.260,11522.080
4501,"2022-10-27 00:00:00",5948,3764,2315,440,18855.160,23863.760,12547.300,3137.200
4502,"2022-10-28 00:00:00",3869,3749,2715,835,12264.730,23768.660,14715.300,5953.550
4503,"2022-10-29 00:00:00",1635,2640,4529,1818,5182.950,16737.600,24547.180,12962.340
4504,"2022-10-30 00:00:00",521,2015,314,1936,1651.570,12775.100,1701.880,13803.680
4505,"2022-11-01 00:00:00",6152,1581,2071,342,19501.840,10023.540,11224.820,2438.460
4506,"2022-11-02 00:00:00",3010,3113,2963,350,9541.700,19736.420,16059.460,2495.500
4507,"2022-11-03 00:00:00",1864,2034,4096,925,5908.880,12895.560,22200.320,6595.250
4508,"2022-11-04 00:00:00",3628,2067,4410,1811,11500.760,13104.780,23902.200,12912.430
4509,"2022-11-05 00:00:00",3807,1661,4586,847,12068.190,10530.740,24856.120,6039.110
451,"2011-09-09 00:00:00",2088,2057,1021,1877,6618.960,13041.380,5533.820,13383.010
4510,"2022-11-06 00:00:00",6699,1952,3497,1152,21235.830,12375.680,18953.740,8213.760
4511,"2022-11-07 00:00:00",6427,3727,3147,1551,20373.590,23629.180,17056.740,11058.630
4513,"2022-11-09 00:00:00",992,604,1358,1563,3144.640,3829.360,7360.360,11144.190
4514,"2022-11-10 00:00:00",5498,2385,5817,1578,17428.660,15120.900,31528.140,11251.140
4515,"2022-11-11 00:00:00",2679,315,5018,445,8492.430,1997.100,27197.560,3172.850
4516,"2022-11-12 00:00:00",6778,2517,2047,1358,21486.260,15957.780,11094.740,9682.540
4517,"2022-11-13 00:00:00",6695,3607,1367,1342,21223.150,22868.380,7409.140,9568.460
4518,"2022-11-14 00:00:00",5194,603,2286,1206,16464.980,3823.020,12390.120,8598.780
4519,"2022-11-15 00:00:00",3024,842,5116,1589,9586.080,5338.280,27728.720,11329.570
452,"2011-09-10 00:00:00",828,1422,2330,385,2624.760,9015.480,12628.600,2745.050
4520,"2022-11-16 00:00:00",4951,729,2510,268,15694.670,4621.860,13604.200,1910.840
4521,"2022-11-17 00:00:00",5792,2820,329,282,18360.640,17878.800,1783.180,2010.660
4522,"2022-11-18 00:00:00",1182,1577,4690,1391,3746.940,9998.180,25419.800,9917.830
4523,"2022-11-19 00:00:00",1683,1029,4816,544,5335.110,6523.860,26102.720,3878.720
4524,"2022-11-20 00:00:00",6327,3494,1354,591,20056.590,22151.960,7338.680,4213.830
4525,"2022-11-21 00:00:00",4028,3725,1087,1638,12768.760,23616.500,5891.540,11678.940
4526,"2022-11-22 00:00:00",7087,1044,5105,1002,22465.790,6618.960,27669.100,7144.260
4527,"2022-11-23 00:00:00",6275,1288,2515,1134,19891.750,8165.920,13631.300,8085.420
4528,"2022-11-24 00:00:00",440,3594,1008,1768,1394.800,22785.960,5463.360,12605.840
4529,"2022-11-25 00:00:00",1848,3267,3313,1412,5858.160,20712.780,17956.460,10067.560
453,"2011-09-11 00:00:00",2908,1678,2921,791,9218.360,10638.520,15831.820,5639.830
4530,"2022-11-26 00:00:00",4487,3679,1952,1965,14223.790,23324.860,10579.840,14010.450
4531,"2022-11-27 00:00:00",643,1766,2682,1173,2038.310,11196.440,14536.440,8363.490
4532,"2022-11-28 00:00:00",3226,429,752,1438,10226.420,2719.860,4075.840,10252.940
4533,"2022-11-29 00:00:00",6644,3557,555,859,21061.480,22551.380,3008.100,6124.670
4534,"2022-11-30 00:00:00",4874,1077,517,466,15450.580,6828.180,2802.140,3322.580
4536,"2022-12-01 00:00:00",2058,3599,579,1858,6523.860,22817.660,3138.180,13247.540
4537,"2022-12-02 00:00:00",4486,464,5381,671,14220.620,2941.760,29165.020,4784.230
4538,"2022-12-03 00:00:00",2969,3833,374,1261,9411.730,24301.220,2027.080,8990.930
4539,"2022-12-04 00:00:00",4930,3114,2993,582,15628.100,19742.760,16222.060,4149.660
454,"2011-09-12 00:00:00",3307,3156,3783,962,10483.190,20009.040,20503.860,6859.060
4540,"2022-12-05 00:00:00",265,3937,5565,549,840.050,24960.580,30162.300,3914.370
4541,"2022-12-06 00:00:00",2787,1424,5976,1718,8834.790,9028.160,32389.920,12249.340
4542,"2022-12-07 00:00:00",474,2509,5633,696,1502.580,15907.060,30530.860,4962.480
4543,"2022-12-08 00:00:00",881,2110,5694,446,2792.770,13377.400,30861.480,3179.980
4545,"2022-12-10 00:00:00",6202,2979,5987,1109,19660.340,18886.860,32449.540,7907.170
4546,"2022-12-11 00:00:00",3219,1157,1341,587,10204.230,7335.380,7268.220,4185.310
4547,"2022-12-12 00:00:00",3896,1453,3597,353,12350.320,9212.020,19495.740,2516.890
4548,"2022-12-13 00:00:00",1845,1114,2177,1110,5848.650,7062.760,11799.340,7914.300
4549,"2022-12-14 00:00:00",7472,1202,3714,688,23686.240,7620.680,20129.880,4905.440
455,"2011-09-13 00:00:00",2533,1559,2148,1305,8029.610,9884.060,11642.160,9304.650
4550,"2022-12-15 00:00:00",7662,3681,4049,1096,24288.540,23337.540,21945.580,7814.480
4551,"2022-12-16 00:00:00",5163,536,5814,598,16366.710,3398.240,31511.880,4263.740
4552,"2022-12-17 00:00:00",5062,1515,5766,1062,16046.540,9605.100,31251.720,7572.060
4553,"2022-12-18 00:00:00",7109,3633,5333,1131,22535.530,23033.220,28904.860,8064.030
4554,"2022-12-19 00:00:00",680,3941,4631,1516,2155.600,24985.940,25100.020,10809.080
4555,"2022-12-20 00:00:00",2654,925,5895,1161,8413.180,5864.500,31950.900,8277.930
4556,"2022-12-21 00:00:00",7994,3128,1262,1165,25340.980,19831.520,6840.040,8306.450
4557,"2022-12-22 00:00:00",4873,764,2203,1151,15447.410,4843.760,11940.260,8206.630
4558,"2022-12-23 00:00:00",2230,3698,4208,1198,7069.100,23445.320,22807.360,8541.740
4559,"2022-12-24 00:00:00",1927,642,2643,659,6108.590,4070.280,14325.060,4698.670
456,"2011-09-14 00:00:00",2006,2199,1418,787,6359.020,13941.660,7685.560,5611.310
4560,"2022-12-25 00:00:00",456,2530,3333,570,1445.520,16040.200,18064.860,4064.100
4563,"2022-12-28 00:00:00",7759,356,1834,1142,24596.030,2257.040,9940.280,8142.460
4564,"2022-12-29 00:00:00",6457,1851,3369,669,20468.690,11735.340,18259.980,4769.970
4565,"2022-12-30 00:00:00",7284,1417,788,1369,23090.280,8983.780,4270.960,9760.970
4566,"2023-01-01 00:00:00",3408,2558,5457,719,10803.360,16217.720,29576.940,5126.470
4567,"2023-01-02 00:00:00",5029,1286,1735,678,15941.930,8153.240,9403.700,4834.140
4568,"2023-01-03 00:00:00",1406,899,2027,1702,4457.020,5699.660,10986.340,12135.260
4569,"2023-01-04 00:00:00",5575,1684,2384,1774,17672.750,10676.560,12921.280,12648.620
457,"2011-09-15 00:00:00",3149,3848,4622,1556,9982.330,24396.320,25051.240,11094.280
4570,"2023-01-05 00:00:00",6026,2435,3590,1207,19102.420,15437.900,19457.800,8605.910
4571,"2023-01-06 00:00:00",2449,2404,4208,1205,7763.330,15241.360,22807.360,8591.650
4572,"2023-01-07 00:00:00",5092,1594,3183,349,16141.640,10105.960,17251.860,2488.370
4573,"2023-01-08 00:00:00",4657,3777,5685,1020,14762.690,23946.180,30812.700,7272.600
4574,"2023-01-09 00:00:00",7029,3294,319,615,22281.930,20883.960,1728.980,4384.950
4575,"2023-01-10 00:00:00",4826,292,5483,926,15298.420,1851.280,29717.860,6602.380
4576,"2023-01-11 00:00:00",3338,2928,4184,1698,10581.460,18563.520,22677.280,12106.740
4577,"2023-01-12 00:00:00",7155,2683,3618,1568,22681.350,17010.220,19609.560,11179.840
4579,"2023-01-14 00:00:00",7782,260,919,1078,24668.940,1648.400,4980.980,7686.140
458,"2011-09-16 00:00:00",5173,536,2314,1084,16398.410,3398.240,12541.880,7728.920
4581,"2023-01-16 00:00:00",5962,2794,5631,1553,18899.540,17713.960,30520.020,11072.890
4582,"2023-01-17 00:00:00",4990,2233,893,1698,15818.300,14157.220,4840.060,12106.740
4583,"2023-01-18 00:00:00",266,2482,507,1376,843.220,15735.880,2747.940,9810.880
4584,"2023-01-19 00:00:00",2792,2621,5676,427,8850.640,16617.140,30763.920,3044.510
4585,"2023-01-20 00:00:00",4987,1177,3145,1112,15808.790,7462.180,17045.900,7928.560
4586,"2023-01-21 00:00:00",6896,2799,5724,1987,21860.320,17745.660,31024.080,14167.310
4587,"2023-01-22 00:00:00",1238,480,4003,537,3924.460,3043.200,21696.260,3828.810
4588,"2023-01-23 00:00:00",7681,3243,3529,1128,24348.770,20560.620,19127.180,8042.640
4589,"2023-01-24 00:00:00",6290,3084,5892,1751,19939.300,19552.560,31934.640,12484.630
459,"2011-09-17 00:00:00",6945,452,4074,1685,22015.650,2865.680,22081.080,12014.050
4590,"2023-01-25 00:00:00",6160,3967,3285,544,19527.200,25150.780,17804.700,3878.720
4591,"2023-01-26 00:00:00",3225,3809,1964,1851,10223.250,24149.060,10644.880,13197.630
4592,"2023-01-27 00:00:00",962,813,3849,1987,3049.540,5154.420,20861.580,14167.310
4593,"2023-01-28 00:00:00",4938,3404,3957,1115,15653.460,21581.360,21446.940,7949.950
4594,"2023-01-29 00:00:00",1227,3044,5510,1896,3889.590,19298.960,29864.200,13518.480
4595,"2023-01-30 00:00:00",2476,3419,525,1359,7848.920,21676.460,2845.500,9689.670
4596,"2023-01-31 00:00:00",7446,841,4825,1311,23603.820,5331.940,26151.500,9347.430
4597,"2023-02-01 00:00:00",6289,3143,3588,474,19936.130,19926.620,19446.960,3379.620
4598,"2023-02-02 00:00:00",3122,1188,5899,517,9896.740,7531.920,31972.580,3686.210
4599,"2023-02-03 00:00:00",1234,3854,2321,406,3911.780,24434.360,12579.820,2894.780
46,"2010-07-29 00:00:00",3144,3855,1856,1873,9966.480,24440.700,10059.520,13354.490
460,"2011-09-18 00:00:00",5517,554,402,1496,17488.890,3512.360,2178.840,10666.480
461,"2011-09-19 00:00:00",7286,658,3074,1787,23096.620,4171.720,16661.080,12741.310
462,"2011-09-20 00:00:00",1060,298,3553,359,3360.200,1889.320,19257.260,2559.670
463,"2011-09-21 00:00:00",4574,1277,5612,1982,14499.580,8096.180,30417.040,14131.660
464,"2011-09-22 00:00:00",6976,824,946,1860,22113.920,5224.160,5127.320,13261.800
465,"2011-09-23 00:00:00",6260,680,4201,883,19844.200,4311.200,22769.420,6295.790
466,"2011-09-24 00:00:00",2739,1893,5435,1152,8682.630,12001.620,29457.700,8213.760
467,"2011-09-25 00:00:00",4962,657,5358,1011,15729.540,4165.380,29040.360,7208.430
468,"2011-09-26 00:00:00",6734,3868,4565,739,21346.780,24523.120,24742.300,5269.070
469,"2011-09-27 00:00:00",2206,3056,3219,1095,6993.020,19375.040,17446.980,7807.350
47,"2010-07-30 00:00:00",6361,1773,3443,287,20164.370,11240.820,18661.060,2046.310
470,"2011-09-28 00:00:00",3293,451,4815,1574,10438.810,2859.340,26097.300,11222.620
471,"2011-09-29 00:00:00",6354,2249,1182,1463,20142.180,14258.660,6406.440,10431.190
472,"2011-09-30 00:00:00",4479,2899,370,1132,14198.430,18379.660,2005.400,8071.160
474,"2011-10-01 00:00:00",4446,2415,909,710,14093.820,15311.100,4926.780,5062.300
475,"2011-10-02 00:00:00",2223,2722,4367,876,7046.910,17257.480,23669.140,6245.880
476,"2011-10-03 00:00:00",6148,3008,3496,421,19489.160,19070.720,18948.320,3001.730
477,"2011-10-04 00:00:00",4169,547,2103,1303,13215.730,3467.980,11398.260,9290.390
478,"2011-10-05 00:00:00",973,415,1371,1215,3084.410,2631.100,7430.820,8662.950
479,"2011-10-06 00:00:00",6945,1183,5025,1018,22015.650,7500.220,27235.500,7258.340
48,"2010-07-31 00:00:00",2733,3985,1341,1428,8663.610,25264.900,7268.220,10181.640
480,"2011-10-07 00:00:00",4838,2021,4597,850,15336.460,12813.140,24915.740,6060.500
481,"2011-10-08 00:00:00",5842,2736,2043,1428,18519.140,17346.240,11073.060,10181.640
482,"2011-10-09 00:00:00",4432,3386,2730,788,14049.440,21467.240,14796.600,5618.440
483,"2011-10-10 00:00:00",913,2127,2791,1959,2894.210,13485.180,15127.220,13967.670
484,"2011-10-11 00:00:00",4887,2621,4349,1627,15491.790,16617.140,23571.580,11600.510
485,"2011-10-12 00:00:00",3765,2648,435,833,11935.050,16788.320,2357.700,5939.290
486,"2011-10-13 00:00:00",7587,2626,717,965,24050.790,16648.840,3886.140,6880.450
487,"2011-10-14 00:00:00",6886,1309,3945,1280,21828.620,8299.060,21381.900,9126.400
488,"2011-10-15 00:00:00",6268,1327,1552,1022,19869.560,8413.180,8411.840,7286.860
49,"2010-08-01 00:00:00",2062,3659,2194,803,6536.540,23198.060,11891.480,5725.390
490,"2011-10-17 00:00:00",5751,876,318,1185,18230.670,5553.840,1723.560,8449.050
491,"2011-10-18 00:00:00",3444,938,1142,1590,10917.480,5946.920,6189.640,11336.700
492,"2011-10-19 00:00:00",1775,3210,4205,1475,5626.750,20351.400,22791.100,10516.750
493,"2011-10-20 00:00:00",7874,3195,4726,1701,24960.580,20256.300,25614.920,12128.130
494,"2011-10-21 00:00:00",1023,2541,2442,653,3242.910,16109.940,13235.640,4655.890
495,"2011-10-22 00:00:00",920,825,4619,1876,2916.400,5230.500,25034.980,13375.880
496,"2011-10-23 00:00:00",5950,1989,4337,685,18861.500,12610.260,23506.540,4884.050
497,"2011-10-24 00:00:00",4290,1761,4022,1311,13599.300,11164.740,21799.240,9347.430
498,"2011-10-25 00:00:00",3525,583,4427,1195,11174.250,3696.220,23994.340,8520.350
5,"2010-06-18 00:00:00",2898,2539,311,1513,9186.660,16097.260,1685.620,10787.690
50,"2010-08-02 00:00:00",1964,908,1608,1231,6225.880,5756.720,8715.360,8777.030
500,"2011-10-27 00:00:00",7806,1309,2961,1896,24745.020,8299.060,16048.620,13518.480
501,"2011-10-28 00:00:00",4256,2133,4999,313,13491.520,13523.220,27094.580,2231.690
502,"2011-10-29 00:00:00",272,381,5848,443,862.240,2415.540,31696.160,3158.590
503,"2011-10-30 00:00:00",4954,2227,1375,1874,15704.180,14119.180,7452.500,13361.620
504,"2011-11-01 00:00:00",6045,1066,3567,1956,19162.650,6758.440,19333.140,13946.280
505,"2011-11-02 00:00:00",3828,843,5711,787,12134.760,5344.620,30953.620,5611.310
506,"2011-11-03 00:00:00",408,1468,653,1029,1293.360,9307.120,3539.260,7336.770
507,"2011-11-04 00:00:00",3009,2691,422,1209,9538.530,17060.940,2287.240,8620.170
508,"2011-11-05 00:00:00",6034,1156,1667,1162,19127.780,7329.040,9035.140,8285.060
509,"2011-11-06 00:00:00",5920,2458,3343,997,18766.400,15583.720,18119.060,7108.610
510,"2011-11-07 00:00:00",3453,641,4602,490,10946.010,4063.940,24942.840,3493.700
511,"2011-11-08 00:00:00",4159,636,4133,1647,13184.030,4032.240,22400.860,11743.110
513,"2011-11-10 00:00:00",6538,3994,781,684,20725.460,25321.960,4233.020,4876.920
514,"2011-11-11 00:00:00",2924,1779,4618,833,9269.080,11278.860,25029.560,5939.290
515,"2011-11-12 00:00:00",7315,2152,2191,1750,23188.550,13643.680,11875.220,12477.500
516,"2011-11-13 00:00:00",1944,867,806,1566,6162.480,5496.780,4368.520,11165.580
517,"2011-11-14 00:00:00",3204,3748,1413,513,10156.680,23762.320,7658.460,3657.690
518,"2011-11-15 00:00:00",352,1678,4996,1195,1115.840,10638.520,27078.320,8520.350
519,"2011-11-16 00:00:00",6659,2614,2739,539,21109.030,16572.760,14845.380,3843.070
52,"2010-08-04 00:00:00",2118,3793,4333,1383,6714.060,24047.620,23484.860,9860.790
520,"2011-11-17 00:00:00",1891,2797,1348,848,5994.470,17732.980,7306.160,6046.240
522,"2011-11-19 00:00:00",4246,2283,4580,930,13459.820,14474.220,24823.600,6630.900
523,"2011-11-20 00:00:00",4858,1380,5298,1579,15399.860,8749.200,28715.160,11258.270
524,"2011-11-21 00:00:00",3601,1391,5394,685,11415.170,8818.940,29235.480,4884.050
525,"2011-11-22 00:00:00",331,706,971,1747,1049.270,4476.040,5262.820,12456.110
527,"2011-11-24 00:00:00",4043,3560,3609,1556,12816.310,22570.400,19560.780,11094.280
528,"2011-11-25 00:00:00",1626,2586,5137,419,5154.420,16395.240,27842.540,2987.470
529,"2011-11-26 00:00:00",6068,318,1016,1108,19235.560,2016.120,5506.720,7900.040
53,"2010-08-05 00:00:00",6458,3136,566,1135,20471.860,19882.240,3067.720,8092.550
530,"2011-11-27 00:00:00",1695,3991,5861,1941,5373.150,25302.940,31766.620,13839.330
531,"2011-11-28 00:00:00",5078,1117,5877,642,16097.260,7081.780,31853.340,4577.460
532,"2011-11-29 00:00:00",4860,2740,1815,707,15406.200,17371.600,9837.300,5040.910
533,"2011-11-30 00:00:00",5697,2447,1748,524,18059.490,15513.980,9474.160,3736.120
535,"2011-12-01 00:00:00",4718,3906,4908,689,14956.060,24764.040,26601.360,4912.570
536,"2011-12-02 00:00:00",7495,991,5875,1253,23759.150,6282.940,31842.500,8933.890
537,"2011-12-03 00:00:00",2179,1109,436,1228,6907.430,7031.060,2363.120,8755.640
538,"2011-12-04 00:00:00",1829,320,4745,1654,5797.930,2028.800,25717.900,11793.020
539,"2011-12-05 00:00:00",7840,1224,1456,838,24852.800,7760.160,7891.520,5974.940
54,"2010-08-06 00:00:00",957,256,1505,1442,3033.690,1623.040,8157.100,10281.460
540,"2011-12-06 00:00:00",7416,2440,2323,622,23508.720,15469.600,12590.660,4434.860
541,"2011-12-07 00:00:00",4940,1710,2477,1397,15659.800,10841.400,13425.340,9960.610
542,"2011-12-08 00:00:00",5349,1475,4706,1737,16956.330,9351.500,25506.520,12384.810
543,"2011-12-09 00:00:00",1671,824,2998,646,5297.070,5224.160,16249.160,4605.980
544,"2011-12-10 00:00:00",4856,2098,1825,1777,15393.520,13301.320,9891.500,12670.010
545,"2011-12-11 00:00:00",3745,3029,4035,718,11871.650,19203.860,21869.700,5119.340
546,"2011-12-12 00:00:00",7639,2698,5939,1417,24215.630,17105.320,32189.380,10103.210
547,"2011-12-13 00:00:00",1330,1080,5382,843,4216.100,6847.200,29170.440,6010.590
548,"2011-12-14 00:00:00",3301,2631,3956,1091,10464.170,16680.540,21441.520,7778.830
549,"2011-12-15 00:00:00",7302,2015,3257,565,23147.340,12775.100,17652.940,4028.450
55,"2010-08-07 00:00:00",3595,3855,4211,1767,11396.150,24440.700,22823.620,12598.710
550,"2011-12-16 00:00:00",4047,3523,4391,1556,12828.990,22335.820,23799.220,11094.280
551,"2011-12-17 00:00:00",3427,1016,4341,1488,10863.590,6441.440,23528.220,10609.440
552,"2011-12-18 00:00:00",6587,2516,5399,1002,20880.790,15951.440,29262.580,7144.260
553,"2011-12-19 00:00:00",4594,480,4663,387,14562.980,3043.200,25273.460,2759.310
554,"2011-12-20 00:00:00",1122,683,5996,1229,3556.740,4330.220,32498.320,8762.770
555,"2011-12-21 00:00:00",2199,1067,3832,1846,6970.830,6764.780,20769.440,13161.980
556,"2011-12-22 00:00:00",1602,3549,2513,1963,5078.340,22500.660,13620.460,13996.190
557,"2011-12-23 00:00:00",467,1052,3673,1748,1480.390,6669.680,19907.660,12463.240
558,"2011-12-24 00:00:00",7289,2475,5561,1259,23106.130,15691.500,30140.620,8976.670
559,"2011-12-25 00:00:00",6624,2497,496,589,20998.080,15830.980,2688.320,4199.570
56,"2010-08-08 00:00:00",1980,1641,3747,1398,6276.600,10403.940,20308.740,9967.740
560,"2011-12-26 00:00:00",6261,3129,3817,439,19847.370,19837.860,20688.140,3130.070
561,"2011-12-27 00:00:00",754,1373,4419,513,2390.180,8704.820,23950.980,3657.690
562,"2011-12-28 00:00:00",3961,1725,1046,1425,12556.370,10936.500,5669.320,10160.250
563,"2011-12-29 00:00:00",4534,1081,4677,1229,14372.780,6853.540,25349.340,8762.770
564,"2011-12-30 00:00:00",5799,2555,2348,1842,18382.830,16198.700,12726.160,13133.460
565,"2012-01-01 00:00:00",4509,2807,4654,1532,14293.530,17796.380,25224.680,10923.160
566,"2012-01-02 00:00:00",4812,1085,5234,1706,15254.040,6878.900,28368.280,12163.780
567,"2012-01-03 00:00:00",6273,3917,4132,1284,19885.410,24833.780,22395.440,9154.920
